2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: JPhonemiser
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Prosody
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: PronunciationModel
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: AcousticModeller
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for LF0: 
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=1
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Synthesis
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer Synthesizing one sentence.
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.HTSEngine Using prosody from acoustparams.
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.HTSEngine Number of models in sentence numModel=7  Total number of states numState=35
2017-07-20 01:40:14,820 [AWT-EventQueue-0] INFO  marytts.HTSEngine Total number of frames=237  Number of voiced frames=97
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for MGC: 
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=21
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=21
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=21
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=21
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=21
2017-07-20 01:40:14,836 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (5)  number of iterations=2
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (6)  number of iterations=20
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (7)  number of iterations=21
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (8)  number of iterations=2
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (9)  number of iterations=17
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (10)  number of iterations=19
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (11)  number of iterations=17
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (12)  number of iterations=21
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,851 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (13)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (14)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (15)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (16)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (17)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (18)  number of iterations=21
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,867 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (19)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (20)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (21)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (22)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (23)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream    optimization stopped by reaching max number of iterations (no global variance applied)
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (24)  number of iterations=21
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Using f0 from maryXML acoustparams
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=1
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=2
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=2
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=2
2017-07-20 01:40:14,883 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=6
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1 Request processed in 109 ms.
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    TextToMaryXML took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    JTokeniser took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    Preprocess took 31 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    OpenNLPPosTagger took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    JPhonemiser took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    Prosody took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    PronunciationModel took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    AcousticModeller took 0 ms
2017-07-20 01:40:14,898 [AWT-EventQueue-0] INFO  marytts.R 1    Synthesis took 78 ms
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.main Shutting down modules...
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.Synthesis Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.TextToMaryXML Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.SableParser Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.SSMLParser Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.APMLParser Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.EmotionmlParser Module shut down.
2017-07-20 01:45:19,279 [Thread-3] INFO  marytts.JTokeniser Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.DummyTokens2Words Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Prosody Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.PronunciationModel Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.TargetFeatureLister Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.TargetFeatureLister Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.AcousticModeller Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Realised acoustparams extractor Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Realised durations extractor Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.HTSEngine Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Praat TextGrid generator Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.JTokeniser Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Preprocess Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.JPhonemiser Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.JPhonemiser Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.Prosody Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.SimplePhoneme2AP Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.PronunciationModel Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.OpenNLPPosTagger Module shut down.
2017-07-20 01:45:19,295 [Thread-3] INFO  marytts.main Shutdown complete.
